,pdb,fn,index,rank,pLin_F9_DD_LRD
98,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3PXF_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index9/rank9.pdb,9,9,6.6593882329466
99,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3PXF_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index9/rank10.pdb,9,10,5.7950558295551
100,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index10/rank1.pdb,10,1,7.1466015498627
101,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index10/rank2.pdb,10,2,6.3541134284107
102,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index10/rank3.pdb,10,3,6.3534502874366
103,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index10/rank4.pdb,10,4,6.3855627216882995
104,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index10/rank5.pdb,10,5,6.3257853477951995
105,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index10/rank6.pdb,10,6,6.3536811314094
106,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index10/rank7.pdb,10,7,6.3851912823523005
107,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index10/rank8.pdb,10,8,7.1076807807471
108,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index10/rank9.pdb,10,9,7.1491148900222
109,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index10/rank10.pdb,10,10,6.3882929108313995
110,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index11/rank1.pdb,11,1,6.7776551850049005
111,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index11/rank2.pdb,11,2,6.7789688655949
112,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index11/rank3.pdb,11,3,5.6959970881926
113,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index11/rank4.pdb,11,4,5.8811309544040995
114,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index11/rank5.pdb,11,5,6.0597055129415995
115,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index11/rank6.pdb,11,6,5.5098478811137
116,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index11/rank7.pdb,11,7,5.7430514178947
117,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index11/rank8.pdb,11,8,5.8293934084104
118,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index11/rank9.pdb,11,9,6.760328310145
119,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index11/rank10.pdb,11,10,6.0706591518707
120,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1JST_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index12/rank1.pdb,12,1,6.4037430048283
121,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1JST_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index12/rank2.pdb,12,2,6.403169400978499
122,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1JST_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index12/rank3.pdb,12,3,6.3959616441351
123,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1JST_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index12/rank4.pdb,12,4,6.395897991872899
124,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1JST_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index12/rank5.pdb,12,5,6.388520952872399
125,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1JST_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index12/rank6.pdb,12,6,6.3960420859833995
126,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1JST_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index12/rank7.pdb,12,7,6.3932853151627
127,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1JST_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index12/rank8.pdb,12,8,6.3935399388812995
128,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1JST_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index12/rank9.pdb,12,9,6.3952334572678
129,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/1JST_A.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index12/rank10.pdb,12,10,6.4128478308681
130,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index13/rank1.pdb,13,1,6.878831695369899
131,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index13/rank2.pdb,13,2,6.623173873228301
132,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index13/rank3.pdb,13,3,6.9029487218766
133,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index13/rank4.pdb,13,4,6.8728942478528
134,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index13/rank5.pdb,13,5,6.864416885833499
135,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index13/rank6.pdb,13,6,6.8612914702737
136,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index13/rank7.pdb,13,7,6.8613131522380995
137,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index13/rank8.pdb,13,8,6.878713478786599
138,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index13/rank9.pdb,13,9,6.8808833622536
139,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index13/rank10.pdb,13,10,6.631546316838
140,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index14/rank1.pdb,14,1,6.7109274725839
141,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index14/rank2.pdb,14,2,6.7263957497979
142,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index14/rank3.pdb,14,3,6.7167655908852
143,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index14/rank4.pdb,14,4,6.711159710187699
144,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index14/rank5.pdb,14,5,6.7177113308865
145,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index14/rank6.pdb,14,6,6.706107145006599
146,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index14/rank7.pdb,14,7,6.725332497363699
147,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index14/rank8.pdb,14,8,6.7156414734508
148,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index14/rank9.pdb,14,9,6.7180226093727
149,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index14/rank10.pdb,14,10,6.7041709001092995
150,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index15/rank1.pdb,15,1,6.6993197952916
151,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index15/rank2.pdb,15,2,6.634372336449599
152,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index15/rank3.pdb,15,3,6.693275324248599
153,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index15/rank4.pdb,15,4,6.6536935192752
154,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index15/rank5.pdb,15,5,6.6653935356236005
155,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index15/rank6.pdb,15,6,6.698884696358499
156,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index15/rank7.pdb,15,7,6.653858605869499
157,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index15/rank8.pdb,15,8,6.659532334391999
158,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index15/rank9.pdb,15,9,6.6508241283999
159,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index15/rank10.pdb,15,10,6.6741234235801
160,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index16/rank1.pdb,16,1,6.264863568134301
161,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index16/rank2.pdb,16,2,6.262041744085499
162,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index16/rank3.pdb,16,3,6.2622159259557995
163,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index16/rank4.pdb,16,4,6.2673034639401
164,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index16/rank5.pdb,16,5,6.2603839026526
165,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index16/rank6.pdb,16,6,6.264421479041499
166,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index16/rank7.pdb,16,7,6.262985386305399
167,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index16/rank8.pdb,16,8,6.271979690072
168,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index16/rank9.pdb,16,9,6.256512117008399
169,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index16/rank10.pdb,16,10,6.268488431704899
170,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index17/rank1.pdb,17,1,6.1339326765091995
171,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index17/rank2.pdb,17,2,6.1147017349583
172,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index17/rank3.pdb,17,3,6.174188815514101
173,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index17/rank4.pdb,17,4,6.1772134935573
174,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index17/rank5.pdb,17,5,6.173648094021
175,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index17/rank6.pdb,17,6,6.1760243302296995
176,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index17/rank7.pdb,17,7,6.1212869274944
177,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index17/rank8.pdb,17,8,6.1520723903173
178,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index17/rank9.pdb,17,9,6.176220194064399
179,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index17/rank10.pdb,17,10,6.1713557984079
180,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index18/rank1.pdb,18,1,6.8792891730829
181,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index18/rank2.pdb,18,2,6.791712550194499
182,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index18/rank3.pdb,18,3,6.8884898369261
183,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index18/rank4.pdb,18,4,6.8688916516019995
184,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index18/rank5.pdb,18,5,6.8657277644917
185,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index18/rank6.pdb,18,6,6.7882135975173
186,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index18/rank7.pdb,18,7,6.8810365516401
187,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index18/rank8.pdb,18,8,6.803905017059099
188,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index18/rank9.pdb,18,9,6.791122860909
189,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index18/rank10.pdb,18,10,6.8073011417732
190,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index19/rank1.pdb,19,1,6.451980549254099
191,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index19/rank2.pdb,19,2,6.4519917423115
192,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index19/rank3.pdb,19,3,6.4903591959107
193,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index19/rank4.pdb,19,4,6.504578148947299
194,/scratch/eac709/modeller/scripts_CDK2_231124/remodel_231124/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,/scratch/eac709/diffdock/CDK2/231124_allo_crossdocking/docked_pub/DiffDock_LRD/self_cross_dock//index19/rank5.pdb,19,5,6.4554578199669
