,protein_path,ligand,PDB_fn,PDB,PDB_chain,LIG,PDB_chain_LIG,ro_label,lo_label
360,docking_poses/receptor/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,2BHE_A_01,2BHE,2BHE_A,WG1,2BHE_A_WG1,1,0
361,docking_poses/receptor/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,4FKI_A_01,4FKI,4FKI_A,WG1,4FKI_A_WG1,1,0
362,docking_poses/receptor/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,1GIJ_A_01,1GIJ,1GIJ_A,WG1,1GIJ_A_WG1,1,0
363,docking_poses/receptor/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,C[C@@]1(O)CCC[C@H]1N2C(=O)C(=Cc3cnc(NC4CCN(CC4)[S](C)(=O)=O)nc23)C(F)F,2VTR_A_01,2VTR,2VTR_A,WG1,2VTR_A_WG1,1,0
364,docking_poses/receptor/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7S7A_A_01,7S7A,7S7A_A,MHR,7S7A_A_MHR,1,0
365,docking_poses/receptor/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,8FOW_A_01,8FOW,8FOW_A,MHR,8FOW_A_MHR,1,0
366,docking_poses/receptor/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7S9X_A_01,7S9X,7S9X_A,MHR,7S9X_A_MHR,1,0
367,docking_poses/receptor/CDK2_fastH_pdbqt/7RXO_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7RXO_A_01,7RXO,7RXO_A,MHR,7RXO_A_MHR,1,0
368,docking_poses/receptor/CDK2_fastH_pdbqt/7S84_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7S84_A_01,7S84,7S84_A,MHR,7S84_A_MHR,1,0
369,docking_poses/receptor/CDK2_fastH_pdbqt/7S85_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7S85_A_01,7S85,7S85_A,MHR,7S85_A_MHR,1,0
370,docking_poses/receptor/CDK2_fastH_pdbqt/7S4T_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7S4T_A_01,7S4T,7S4T_A,MHR,7S4T_A_MHR,1,0
371,docking_poses/receptor/CDK2_fastH_pdbqt/8FP0_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,8FP0_A_01,8FP0,8FP0_A,MHR,8FP0_A_MHR,1,0
372,docking_poses/receptor/CDK2_fastH_pdbqt/7RWF_A.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7RWF_A,7RWF,7RWF_A,MHR,7RWF_A_MHR,1,0
373,docking_poses/receptor/CDK2_fastH_pdbqt/3PXF_A.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,3PXF_A,3PXF,3PXF_A,MHR,3PXF_A_MHR,3,0
374,docking_poses/receptor/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,3PXQ_A_01,3PXQ,3PXQ_A,MHR,3PXQ_A_MHR,3,0
375,docking_poses/receptor/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,4EZ7_A,4EZ7,4EZ7_A,MHR,4EZ7_A_MHR,3,0
376,docking_poses/receptor/CDK2_fastH_pdbqt/1JST_A.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,1JST_A,1JST,1JST_A,MHR,1JST_A_MHR,2,0
377,docking_poses/receptor/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7ACK_C_01,7ACK,7ACK_C,MHR,7ACK_C_MHR,2,0
378,docking_poses/receptor/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,3BHT_A_01,3BHT,3BHT_A,MHR,3BHT_A_MHR,2,0
379,docking_poses/receptor/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,2C5V_C_01,2C5V,2C5V_C,MHR,2C5V_C_MHR,2,0
380,docking_poses/receptor/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,4BCM_C_01,4BCM,4BCM_C,MHR,4BCM_C_MHR,2,0
381,docking_poses/receptor/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,7KJS_A_01,7KJS,7KJS_A,MHR,7KJS_A_MHR,2,0
382,docking_poses/receptor/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,3BHU_A_01,3BHU,3BHU_A,MHR,3BHU_A_MHR,2,0
383,docking_poses/receptor/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,4CFW_C_01,4CFW,4CFW_C,MHR,4CFW_C_MHR,2,0
384,docking_poses/receptor/CDK2_fastH_pdbqt/1B38_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,1B38_A_01,1B38,1B38_A,MHR,1B38_A_MHR,1,0
385,docking_poses/receptor/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,4FKG_A_01,4FKG,4FKG_A,MHR,4FKG_A_MHR,1,0
386,docking_poses/receptor/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,2R3R_A_01,2R3R,2R3R_A,MHR,2R3R_A_MHR,1,0
387,docking_poses/receptor/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,1GIH_A_01,1GIH,1GIH_A,MHR,1GIH_A_MHR,1,0
388,docking_poses/receptor/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,2BHE_A_01,2BHE,2BHE_A,MHR,2BHE_A_MHR,1,0
389,docking_poses/receptor/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,4FKI_A_01,4FKI,4FKI_A,MHR,4FKI_A_MHR,1,0
390,docking_poses/receptor/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,1GIJ_A_01,1GIJ,1GIJ_A,MHR,1GIJ_A_MHR,1,0
391,docking_poses/receptor/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,CCCOc1ccnc2[nH]cc(c3ccnc(N)n3)c12,2VTR_A_01,2VTR,2VTR_A,MHR,2VTR_A_MHR,1,0
392,docking_poses/receptor/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,7S7A_A_01,7S7A,7S7A_A,SQ9,7S7A_A_SQ9,1,0
393,docking_poses/receptor/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,8FOW_A_01,8FOW,8FOW_A,SQ9,8FOW_A_SQ9,1,0
394,docking_poses/receptor/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,7S9X_A_01,7S9X,7S9X_A,SQ9,7S9X_A_SQ9,1,0
395,docking_poses/receptor/CDK2_fastH_pdbqt/7RXO_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,7RXO_A_01,7RXO,7RXO_A,SQ9,7RXO_A_SQ9,1,0
396,docking_poses/receptor/CDK2_fastH_pdbqt/7S84_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,7S84_A_01,7S84,7S84_A,SQ9,7S84_A_SQ9,1,0
397,docking_poses/receptor/CDK2_fastH_pdbqt/7S85_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,7S85_A_01,7S85,7S85_A,SQ9,7S85_A_SQ9,1,0
398,docking_poses/receptor/CDK2_fastH_pdbqt/7S4T_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,7S4T_A_01,7S4T,7S4T_A,SQ9,7S4T_A_SQ9,1,0
399,docking_poses/receptor/CDK2_fastH_pdbqt/8FP0_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,8FP0_A_01,8FP0,8FP0_A,SQ9,8FP0_A_SQ9,1,0
400,docking_poses/receptor/CDK2_fastH_pdbqt/7RWF_A.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,7RWF_A,7RWF,7RWF_A,SQ9,7RWF_A_SQ9,1,0
401,docking_poses/receptor/CDK2_fastH_pdbqt/3PXF_A.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,3PXF_A,3PXF,3PXF_A,SQ9,3PXF_A_SQ9,3,0
402,docking_poses/receptor/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,3PXQ_A_01,3PXQ,3PXQ_A,SQ9,3PXQ_A_SQ9,3,0
403,docking_poses/receptor/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,4EZ7_A,4EZ7,4EZ7_A,SQ9,4EZ7_A_SQ9,3,0
404,docking_poses/receptor/CDK2_fastH_pdbqt/1JST_A.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,1JST_A,1JST,1JST_A,SQ9,1JST_A_SQ9,2,0
405,docking_poses/receptor/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,7ACK_C_01,7ACK,7ACK_C,SQ9,7ACK_C_SQ9,2,0
406,docking_poses/receptor/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,3BHT_A_01,3BHT,3BHT_A,SQ9,3BHT_A_SQ9,2,0
407,docking_poses/receptor/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,2C5V_C_01,2C5V,2C5V_C,SQ9,2C5V_C_SQ9,2,0
408,docking_poses/receptor/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,4BCM_C_01,4BCM,4BCM_C,SQ9,4BCM_C_SQ9,2,0
409,docking_poses/receptor/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,7KJS_A_01,7KJS,7KJS_A,SQ9,7KJS_A_SQ9,2,0
410,docking_poses/receptor/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,3BHU_A_01,3BHU,3BHU_A,SQ9,3BHU_A_SQ9,2,0
411,docking_poses/receptor/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,4CFW_C_01,4CFW,4CFW_C,SQ9,4CFW_C_SQ9,2,0
412,docking_poses/receptor/CDK2_fastH_pdbqt/1B38_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,1B38_A_01,1B38,1B38_A,SQ9,1B38_A_SQ9,1,0
413,docking_poses/receptor/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,4FKG_A_01,4FKG,4FKG_A,SQ9,4FKG_A_SQ9,1,0
414,docking_poses/receptor/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,2R3R_A_01,2R3R,2R3R_A,SQ9,2R3R_A_SQ9,1,0
415,docking_poses/receptor/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,1GIH_A_01,1GIH,1GIH_A,SQ9,1GIH_A_SQ9,1,0
416,docking_poses/receptor/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,2BHE_A_01,2BHE,2BHE_A,SQ9,2BHE_A_SQ9,1,0
417,docking_poses/receptor/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,4FKI_A_01,4FKI,4FKI_A,SQ9,4FKI_A_SQ9,1,0
418,docking_poses/receptor/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,1GIJ_A_01,1GIJ,1GIJ_A,SQ9,1GIJ_A_SQ9,1,0
419,docking_poses/receptor/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,Cc1c(cccc1[S](N)(=O)=O)c2[nH]c3c(OCC4CCCCC4)nc(N)nc3n2,2VTR_A_01,2VTR,2VTR_A,SQ9,2VTR_A_SQ9,1,0
420,docking_poses/receptor/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,7S7A_A_01,7S7A,7S7A_A,4CK,7S7A_A_4CK,1,0
421,docking_poses/receptor/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,8FOW_A_01,8FOW,8FOW_A,4CK,8FOW_A_4CK,1,0
422,docking_poses/receptor/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,7S9X_A_01,7S9X,7S9X_A,4CK,7S9X_A_4CK,1,0
423,docking_poses/receptor/CDK2_fastH_pdbqt/7RXO_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,7RXO_A_01,7RXO,7RXO_A,4CK,7RXO_A_4CK,1,0
424,docking_poses/receptor/CDK2_fastH_pdbqt/7S84_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,7S84_A_01,7S84,7S84_A,4CK,7S84_A_4CK,1,0
425,docking_poses/receptor/CDK2_fastH_pdbqt/7S85_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,7S85_A_01,7S85,7S85_A,4CK,7S85_A_4CK,1,0
426,docking_poses/receptor/CDK2_fastH_pdbqt/7S4T_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,7S4T_A_01,7S4T,7S4T_A,4CK,7S4T_A_4CK,1,0
427,docking_poses/receptor/CDK2_fastH_pdbqt/8FP0_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,8FP0_A_01,8FP0,8FP0_A,4CK,8FP0_A_4CK,1,0
428,docking_poses/receptor/CDK2_fastH_pdbqt/7RWF_A.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,7RWF_A,7RWF,7RWF_A,4CK,7RWF_A_4CK,1,0
429,docking_poses/receptor/CDK2_fastH_pdbqt/3PXF_A.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,3PXF_A,3PXF,3PXF_A,4CK,3PXF_A_4CK,3,0
430,docking_poses/receptor/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,3PXQ_A_01,3PXQ,3PXQ_A,4CK,3PXQ_A_4CK,3,0
431,docking_poses/receptor/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,4EZ7_A,4EZ7,4EZ7_A,4CK,4EZ7_A_4CK,3,0
432,docking_poses/receptor/CDK2_fastH_pdbqt/1JST_A.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,1JST_A,1JST,1JST_A,4CK,1JST_A_4CK,2,0
433,docking_poses/receptor/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,7ACK_C_01,7ACK,7ACK_C,4CK,7ACK_C_4CK,2,0
434,docking_poses/receptor/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,3BHT_A_01,3BHT,3BHT_A,4CK,3BHT_A_4CK,2,0
435,docking_poses/receptor/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,2C5V_C_01,2C5V,2C5V_C,4CK,2C5V_C_4CK,2,0
436,docking_poses/receptor/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,4BCM_C_01,4BCM,4BCM_C,4CK,4BCM_C_4CK,2,0
437,docking_poses/receptor/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,7KJS_A_01,7KJS,7KJS_A,4CK,7KJS_A_4CK,2,0
438,docking_poses/receptor/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,3BHU_A_01,3BHU,3BHU_A,4CK,3BHU_A_4CK,2,0
439,docking_poses/receptor/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,4CFW_C_01,4CFW,4CFW_C,4CK,4CFW_C_4CK,2,0
440,docking_poses/receptor/CDK2_fastH_pdbqt/1B38_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,1B38_A_01,1B38,1B38_A,4CK,1B38_A_4CK,1,0
441,docking_poses/receptor/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,4FKG_A_01,4FKG,4FKG_A,4CK,4FKG_A_4CK,1,0
442,docking_poses/receptor/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,2R3R_A_01,2R3R,2R3R_A,4CK,2R3R_A_4CK,1,0
443,docking_poses/receptor/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,1GIH_A_01,1GIH,1GIH_A,4CK,1GIH_A_4CK,1,0
444,docking_poses/receptor/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,2BHE_A_01,2BHE,2BHE_A,4CK,2BHE_A_4CK,1,0
445,docking_poses/receptor/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,4FKI_A_01,4FKI,4FKI_A,4CK,4FKI_A_4CK,1,0
446,docking_poses/receptor/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,1GIJ_A_01,1GIJ,1GIJ_A,4CK,1GIJ_A_4CK,1,0
447,docking_poses/receptor/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,OC(=O)c1ccc(cc1)C(=O)Nc2cc([nH]n2)C3CC3,2VTR_A_01,2VTR,2VTR_A,4CK,2VTR_A_4CK,1,0
448,docking_poses/receptor/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,7S7A_A_01,7S7A,7S7A_A,6SC,7S7A_A_6SC,1,0
449,docking_poses/receptor/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,8FOW_A_01,8FOW,8FOW_A,6SC,8FOW_A_6SC,1,0
450,docking_poses/receptor/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,7S9X_A_01,7S9X,7S9X_A,6SC,7S9X_A_6SC,1,0
451,docking_poses/receptor/CDK2_fastH_pdbqt/7RXO_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,7RXO_A_01,7RXO,7RXO_A,6SC,7RXO_A_6SC,1,0
452,docking_poses/receptor/CDK2_fastH_pdbqt/7S84_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,7S84_A_01,7S84,7S84_A,6SC,7S84_A_6SC,1,0
453,docking_poses/receptor/CDK2_fastH_pdbqt/7S85_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,7S85_A_01,7S85,7S85_A,6SC,7S85_A_6SC,1,0
454,docking_poses/receptor/CDK2_fastH_pdbqt/7S4T_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,7S4T_A_01,7S4T,7S4T_A,6SC,7S4T_A_6SC,1,0
455,docking_poses/receptor/CDK2_fastH_pdbqt/8FP0_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,8FP0_A_01,8FP0,8FP0_A,6SC,8FP0_A_6SC,1,0
456,docking_poses/receptor/CDK2_fastH_pdbqt/7RWF_A.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,7RWF_A,7RWF,7RWF_A,6SC,7RWF_A_6SC,1,0
457,docking_poses/receptor/CDK2_fastH_pdbqt/3PXF_A.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,3PXF_A,3PXF,3PXF_A,6SC,3PXF_A_6SC,3,0
458,docking_poses/receptor/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,3PXQ_A_01,3PXQ,3PXQ_A,6SC,3PXQ_A_6SC,3,0
459,docking_poses/receptor/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,4EZ7_A,4EZ7,4EZ7_A,6SC,4EZ7_A_6SC,3,0
460,docking_poses/receptor/CDK2_fastH_pdbqt/1JST_A.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,1JST_A,1JST,1JST_A,6SC,1JST_A_6SC,2,0
461,docking_poses/receptor/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,7ACK_C_01,7ACK,7ACK_C,6SC,7ACK_C_6SC,2,0
462,docking_poses/receptor/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,3BHT_A_01,3BHT,3BHT_A,6SC,3BHT_A_6SC,2,0
463,docking_poses/receptor/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,2C5V_C_01,2C5V,2C5V_C,6SC,2C5V_C_6SC,2,0
464,docking_poses/receptor/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,4BCM_C_01,4BCM,4BCM_C,6SC,4BCM_C_6SC,2,0
465,docking_poses/receptor/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,7KJS_A_01,7KJS,7KJS_A,6SC,7KJS_A_6SC,2,0
466,docking_poses/receptor/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,3BHU_A_01,3BHU,3BHU_A,6SC,3BHU_A_6SC,2,0
467,docking_poses/receptor/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,4CFW_C_01,4CFW,4CFW_C,6SC,4CFW_C_6SC,2,0
468,docking_poses/receptor/CDK2_fastH_pdbqt/1B38_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,1B38_A_01,1B38,1B38_A,6SC,1B38_A_6SC,1,0
469,docking_poses/receptor/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,4FKG_A_01,4FKG,4FKG_A,6SC,4FKG_A_6SC,1,0
470,docking_poses/receptor/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,2R3R_A_01,2R3R,2R3R_A,6SC,2R3R_A_6SC,1,0
471,docking_poses/receptor/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,Brc1cnn2c(NCc3ccncc3)cc(nc12)c4ccccc4,1GIH_A_01,1GIH,1GIH_A,6SC,1GIH_A_6SC,1,0
